event_id,event_timestamp,user_unique_id,campaign_id,product_id,event_type
1528,2018-04-17 11:11:06,3d8f1b4e488ff81955ca7f4c9475a91f,2,e0cf79767c5b016251fe139915c59a26,impression
1529,2018-05-07 19:24:34,14bda93fc8ff90d286a242d062035fa1,2,19c91ef95d509ea33eda93495c4d3481,impression
1530,2018-05-09 01:23:26,14bda93fc8ff90d286a242d062035fa1,2,19c91ef95d509ea33eda93495c4d3481,impression
1531,2018-05-07 18:23:33,14bda93fc8ff90d286a242d062035fa1,2,19c91ef95d509ea33eda93495c4d3481,impression
1532,2018-05-01 01:20:02,a80a62e34918bede10b7db4c44339cba,2,197cb673852389801377308c616f5738,impression
1533,2018-05-01 01:37:02,a80a62e34918bede10b7db4c44339cba,2,197cb673852389801377308c616f5738,click
1534,2018-04-30 16:00:17,a80a62e34918bede10b7db4c44339cba,2,197cb673852389801377308c616f5738,impression
1535,2018-04-24 13:54:48,801b53359d2880a9bff63574103fb74c,2,ed0a1bec6300918e25cecb6cdb2a2c0b,impression
1536,2018-04-26 00:55:49,801b53359d2880a9bff63574103fb74c,2,ed0a1bec6300918e25cecb6cdb2a2c0b,impression
1537,2018-04-26 01:08:49,801b53359d2880a9bff63574103fb74c,2,ed0a1bec6300918e25cecb6cdb2a2c0b,click
1538,2018-05-09 02:50:48,3ba2c7feb465bb3df6bb6c6c9014f839,2,2b4609f8948be18874494203496bc318,impression
1539,2018-05-10 06:11:25,3ba2c7feb465bb3df6bb6c6c9014f839,2,2b4609f8948be18874494203496bc318,impression
1540,2018-05-09 08:55:44,3ba2c7feb465bb3df6bb6c6c9014f839,2,2b4609f8948be18874494203496bc318,impression
1541,2018-05-10 06:11:16,afc1b02bde53f181c6f9377c97f0e726,2,51f876eb62be778c757503cf7f8a3b74,impression
1542,2017-11-15 08:48:26,4760c4078dcc7863d1973871094b8fd4,3,cb6c1c21ebc9c153a7baf319c515657a,impression
1543,2017-11-14 07:33:59,4760c4078dcc7863d1973871094b8fd4,3,cb6c1c21ebc9c153a7baf319c515657a,impression
1544,2017-11-20 23:47:49,49cd19da4125cfc6418ea28ce4880f7c,3,1e4ab43607e527a9a558faa24a9e6e81,impression
1545,2017-11-22 04:32:25,00543330561a9088f8b3879114a7b008,3,4464ecc5c8cd38eff5beae1484f80166,impression
1546,2017-11-21 18:28:57,00543330561a9088f8b3879114a7b008,3,4464ecc5c8cd38eff5beae1484f80166,impression
1547,2017-11-23 03:17:11,00543330561a9088f8b3879114a7b008,3,4464ecc5c8cd38eff5beae1484f80166,impression
1548,2017-12-05 23:16:34,43ecfeca9c9b1fb7008e105c473607a9,6,42a2c92a0979a949ca4ea89ec5c7b934,impression
1549,2017-12-06 19:26:27,43ecfeca9c9b1fb7008e105c473607a9,6,42a2c92a0979a949ca4ea89ec5c7b934,impression
1550,2017-12-06 06:39:15,43ecfeca9c9b1fb7008e105c473607a9,6,42a2c92a0979a949ca4ea89ec5c7b934,impression
1551,2017-11-08 10:18:33,2503da86bf7864b55e3c46a60fb188ff,3,0fc6914383c2bea767a9562c9d8b43a1,impression
1552,2017-11-08 05:05:37,2503da86bf7864b55e3c46a60fb188ff,3,0fc6914383c2bea767a9562c9d8b43a1,impression
1553,2017-11-08 05:55:37,2503da86bf7864b55e3c46a60fb188ff,3,0fc6914383c2bea767a9562c9d8b43a1,click
1554,2017-11-08 11:59:36,2503da86bf7864b55e3c46a60fb188ff,3,0fc6914383c2bea767a9562c9d8b43a1,impression
1555,2017-07-25 04:01:55,52f1bc322a63204275bf777a80fe2b18,1,62cf23497081c863dc4b2935c279d5a0,impression
1556,2017-07-26 11:49:56,52f1bc322a63204275bf777a80fe2b18,1,62cf23497081c863dc4b2935c279d5a0,impression
1557,2017-12-15 13:22:46,2f774604b1d18f77ddd477c67bfc2240,6,9d0e4c40f96d84fbf6beb84671fb149d,impression
1558,2018-08-07 04:24:21,91798cca876208ae649532488494682b,4,054515fd15bc1a2029f10de97ffa9120,impression
1559,2018-08-05 20:16:28,91798cca876208ae649532488494682b,4,054515fd15bc1a2029f10de97ffa9120,impression
1560,2018-04-24 09:33:19,7370773e4ad7e40352fe141c35ab289e,2,19c91ef95d509ea33eda93495c4d3481,impression
1561,2017-11-23 13:15:58,0ae0a5af2c330de902fb04c10454ba81,3,d1c427060a0f73f6b889a5c7c61f2ac4,impression
1562,2017-07-18 23:47:22,0228e299d1cabeaf9be64b5ccd784c97,5,cf40e5e0674c8f74da58b2620de88ccc,impression
1563,2017-07-20 10:04:20,0228e299d1cabeaf9be64b5ccd784c97,5,cf40e5e0674c8f74da58b2620de88ccc,impression
1564,2017-07-20 11:03:20,0228e299d1cabeaf9be64b5ccd784c97,5,cf40e5e0674c8f74da58b2620de88ccc,click
1565,2017-07-19 10:48:09,0228e299d1cabeaf9be64b5ccd784c97,5,cf40e5e0674c8f74da58b2620de88ccc,impression
1566,2017-12-19 15:30:39,389651ac374a44f2b78eae6966c98c05,6,22f799df8d5495f40f6ed3cc8b18b712,impression
1567,2017-12-18 21:41:36,389651ac374a44f2b78eae6966c98c05,6,22f799df8d5495f40f6ed3cc8b18b712,impression
1568,2017-12-17 14:11:21,389651ac374a44f2b78eae6966c98c05,6,22f799df8d5495f40f6ed3cc8b18b712,impression
1569,2017-12-09 12:42:06,94f6f1fee9a7e57454c1dc85ec7012f1,6,d696750e550fd0f733979dd7e5dff921,impression
1570,2017-12-09 21:06:10,94f6f1fee9a7e57454c1dc85ec7012f1,6,d696750e550fd0f733979dd7e5dff921,impression
1571,2017-12-10 22:05:52,94f6f1fee9a7e57454c1dc85ec7012f1,6,d696750e550fd0f733979dd7e5dff921,impression
1572,2017-07-08 09:34:49,a013d464e12f7ff79241c06ff7b9f85a,5,8f3a1c2358138bedfb98645db449110c,impression
1573,2017-11-19 11:53:26,f7c01c092a59528431442b89e2fb6f1d,3,2d677673c369b1d62187bc49ab3e9331,impression
1574,2017-11-20 23:19:46,f7c01c092a59528431442b89e2fb6f1d,3,2d677673c369b1d62187bc49ab3e9331,impression
1575,2018-04-22 16:55:29,d76b4e4b519bf38c5b062a295edc946b,2,2a27bdf5d36c733df107a86e44370254,impression
1576,2018-04-22 17:21:29,d76b4e4b519bf38c5b062a295edc946b,2,2a27bdf5d36c733df107a86e44370254,click
1577,2018-08-11 22:59:42,2fc31f83b2f82832ba213e1d67e7f271,4,88a3f73bd7326cded0153029c775d145,impression
1578,2018-08-10 16:54:58,a3c2b12d32867ff84518faaae83b3739,4,d2b0f9cd5e31ed47dbf92b157c0cda96,impression
1579,2017-11-22 23:47:51,bdde9ce1c27b88a7fe3ef13ad6a80b5f,3,aa6a696816c69cb3bffdf42d62642a80,impression
1580,2017-11-23 02:59:56,bdde9ce1c27b88a7fe3ef13ad6a80b5f,3,aa6a696816c69cb3bffdf42d62642a80,impression
1581,2018-05-11 20:25:34,ae3b6c7fda9a934098987e72e12aa613,2,67bd616e1ba0d3d3e8545f3113b0140d,impression
1582,2018-05-10 01:34:48,ae3b6c7fda9a934098987e72e12aa613,2,67bd616e1ba0d3d3e8545f3113b0140d,impression
1583,2018-05-11 12:31:30,ae3b6c7fda9a934098987e72e12aa613,2,67bd616e1ba0d3d3e8545f3113b0140d,impression
1584,2017-07-06 20:26:06,3d6042d877fddc23b9d57ed6669a5b8c,5,3096d513ef378c2f6b32b7f4f42a471a,impression
1585,2017-07-03 16:36:47,3d6042d877fddc23b9d57ed6669a5b8c,5,3096d513ef378c2f6b32b7f4f42a471a,impression
1586,2017-07-06 11:45:44,3d6042d877fddc23b9d57ed6669a5b8c,5,3096d513ef378c2f6b32b7f4f42a471a,impression
1587,2017-11-08 13:14:23,9f93044b0156639ec44b7ecfca3b9c31,3,99b4367cf2228c8a86922a0649bee6b8,impression
1588,2017-11-08 01:46:17,9f93044b0156639ec44b7ecfca3b9c31,3,99b4367cf2228c8a86922a0649bee6b8,impression
1589,2017-11-08 11:49:53,9f93044b0156639ec44b7ecfca3b9c31,3,99b4367cf2228c8a86922a0649bee6b8,impression
1590,2017-07-06 03:19:45,1fcd939eb433bfd16c41e103a1f970f3,1,62d8daeee0db3a60c234c2d1bfd10651,impression
1591,2017-07-06 01:33:10,1fcd939eb433bfd16c41e103a1f970f3,1,62d8daeee0db3a60c234c2d1bfd10651,impression
1592,2017-11-13 20:42:14,150a2fc71a1324ebdf6b8ba3b8a2f884,3,0c4e43e25f781898363a83f9a7390ebb,impression
1593,2017-11-13 21:17:14,150a2fc71a1324ebdf6b8ba3b8a2f884,3,0c4e43e25f781898363a83f9a7390ebb,click
1594,2017-11-14 19:24:44,150a2fc71a1324ebdf6b8ba3b8a2f884,3,0c4e43e25f781898363a83f9a7390ebb,impression
1595,2017-11-15 01:56:00,150a2fc71a1324ebdf6b8ba3b8a2f884,3,0c4e43e25f781898363a83f9a7390ebb,impression
1596,2017-11-15 02:23:00,150a2fc71a1324ebdf6b8ba3b8a2f884,3,0c4e43e25f781898363a83f9a7390ebb,click
1597,2018-08-14 02:47:14,95f225051e0d3ec011afce7cc422668f,4,f30f863c9a7488715d627cab44ffbd4e,impression
1598,2018-08-14 02:54:14,95f225051e0d3ec011afce7cc422668f,4,f30f863c9a7488715d627cab44ffbd4e,click
1599,2018-08-13 06:36:15,95f225051e0d3ec011afce7cc422668f,4,f30f863c9a7488715d627cab44ffbd4e,impression
1600,2018-07-29 22:17:02,ab5cc494deb02196afe86cac127ae4e9,4,ceb43e52119b25c8f2b6049a5534c339,impression
1601,2018-07-29 22:57:02,ab5cc494deb02196afe86cac127ae4e9,4,ceb43e52119b25c8f2b6049a5534c339,click
1602,2018-07-29 00:15:57,ab5cc494deb02196afe86cac127ae4e9,4,ceb43e52119b25c8f2b6049a5534c339,impression
1603,2018-08-09 18:51:04,7462a753a77ed093330660f7003064c7,4,dff6fc6c464afef2e1838ae9c787f125,impression
1604,2018-08-10 00:13:18,7462a753a77ed093330660f7003064c7,4,dff6fc6c464afef2e1838ae9c787f125,impression
1605,2018-08-08 05:48:28,7462a753a77ed093330660f7003064c7,4,dff6fc6c464afef2e1838ae9c787f125,impression
1606,2017-07-27 16:44:56,bdbf163418c21776603c04b97d3fd37c,1,4ceab0364ce2bef8363b89f4719bbff7,impression
1607,2017-10-31 08:48:18,5e7643b562ec10d77a4de5dfc2a5d18c,3,3db75f31b76375c502f64d550dcd1166,impression
1608,2017-11-01 20:55:32,5e7643b562ec10d77a4de5dfc2a5d18c,3,3db75f31b76375c502f64d550dcd1166,impression
1609,2018-04-14 17:40:56,8ab502d94ca877a0b923884b584bc314,2,ffc9caf33e2d1e9f44e3e06da19085f7,impression
1610,2017-07-10 16:12:44,9832ae2f7d3e5fa4c7a1a06e9551bc61,5,461f43be3bdf8844e65b62d9ac2c7a5a,impression
1611,2017-07-15 13:21:46,80d9444e7cfcfd1288df2888c741cca3,1,99a4788cb24856965c36a24e339b6058,impression
1612,2017-07-14 16:49:34,80d9444e7cfcfd1288df2888c741cca3,1,99a4788cb24856965c36a24e339b6058,impression
1613,2018-08-03 20:06:06,bbcff052f7fab7a7409bb37e54f6160e,4,b50a88003f2de609b7fb5d419bdb6b9c,impression
1614,2018-08-03 20:43:06,bbcff052f7fab7a7409bb37e54f6160e,4,b50a88003f2de609b7fb5d419bdb6b9c,click
1615,2018-08-03 22:15:18,bbcff052f7fab7a7409bb37e54f6160e,4,b50a88003f2de609b7fb5d419bdb6b9c,impression
1616,2018-08-05 11:25:00,bbcff052f7fab7a7409bb37e54f6160e,4,b50a88003f2de609b7fb5d419bdb6b9c,impression
1617,2017-07-17 13:51:59,434825743a3426c100c479f571816a81,1,8e312c483d79e02dbc1d68cce77e26c8,impression
1618,2018-04-26 00:26:39,22eb525ae51d50702a0529b1aab62316,2,2948658cb6abc82847412be7201bfc4c,impression
1619,2018-04-24 16:07:59,22eb525ae51d50702a0529b1aab62316,2,2948658cb6abc82847412be7201bfc4c,impression
1620,2018-04-25 00:07:34,22eb525ae51d50702a0529b1aab62316,2,2948658cb6abc82847412be7201bfc4c,impression
1621,2017-10-31 11:59:01,6d3a5d0d75b907650d9d86b756b8352e,3,4310db2c2f39a8a5fe403463e39ca5da,impression
1622,2017-10-31 01:14:35,6d3a5d0d75b907650d9d86b756b8352e,3,4310db2c2f39a8a5fe403463e39ca5da,impression
1623,2017-10-31 13:43:46,6d3a5d0d75b907650d9d86b756b8352e,3,4310db2c2f39a8a5fe403463e39ca5da,impression
1624,2018-04-18 03:15:12,1744950b2564ec070ad6b2844fe8d043,2,9545d45c37449ccbc376de3a04c66e71,impression
1625,2018-04-19 06:22:08,1744950b2564ec070ad6b2844fe8d043,2,9545d45c37449ccbc376de3a04c66e71,impression
1626,2017-12-09 20:01:34,4bfd9e0dd7033def0bf1377172efb8fa,6,f1021c9679d1e911ab6c137909f13d5e,impression
1627,2017-12-09 04:32:05,4bfd9e0dd7033def0bf1377172efb8fa,6,f1021c9679d1e911ab6c137909f13d5e,impression
1628,2017-12-09 20:09:06,4bfd9e0dd7033def0bf1377172efb8fa,6,f1021c9679d1e911ab6c137909f13d5e,impression
1629,2017-07-11 07:52:19,2971fecc1b5bd78e03a5b67351603e5a,1,2a2d22ae30e026f1893083c8405ca522,impression
1630,2017-07-09 14:25:56,2971fecc1b5bd78e03a5b67351603e5a,1,2a2d22ae30e026f1893083c8405ca522,impression
1631,2017-07-09 16:44:55,2971fecc1b5bd78e03a5b67351603e5a,1,2a2d22ae30e026f1893083c8405ca522,impression
1632,2017-11-24 18:56:19,dbe39956669611c8f1e320399c5f3288,3,bc055ae94989497c0d66bfa4263ccf61,impression
1633,2017-11-25 01:10:20,dbe39956669611c8f1e320399c5f3288,3,bc055ae94989497c0d66bfa4263ccf61,impression
1634,2017-12-21 07:10:08,7cbeebf9ef9e1ceb0cb5a1374037c1be,6,6fd3f7378cd65325e10cb21733778416,impression
1635,2017-12-22 03:23:02,7cbeebf9ef9e1ceb0cb5a1374037c1be,6,6fd3f7378cd65325e10cb21733778416,impression
1636,2017-12-21 04:25:06,7cbeebf9ef9e1ceb0cb5a1374037c1be,6,6fd3f7378cd65325e10cb21733778416,impression
1637,2017-12-21 05:03:06,7cbeebf9ef9e1ceb0cb5a1374037c1be,6,6fd3f7378cd65325e10cb21733778416,click
1638,2018-05-08 21:31:04,1fad6bf7fac2363f6c71156fc94bd3bb,2,83b23a333b811855258c5ec9431f6d3e,impression
1639,2018-05-09 23:27:27,1fad6bf7fac2363f6c71156fc94bd3bb,2,83b23a333b811855258c5ec9431f6d3e,impression
1640,2017-11-17 15:27:10,252edd369befe02cad5c11504ea32773,3,d1c427060a0f73f6b889a5c7c61f2ac4,impression
1641,2017-11-17 16:12:10,252edd369befe02cad5c11504ea32773,3,d1c427060a0f73f6b889a5c7c61f2ac4,click
1642,2017-11-17 21:39:51,252edd369befe02cad5c11504ea32773,3,d1c427060a0f73f6b889a5c7c61f2ac4,impression
1643,2017-07-18 05:58:23,72ebfd1eb35e40c91c07a78a16e632f6,5,965ed8ce606fae58ee076e77023d9a0b,impression
1644,2017-07-17 16:25:06,72ebfd1eb35e40c91c07a78a16e632f6,5,965ed8ce606fae58ee076e77023d9a0b,impression
1645,2017-07-16 07:58:55,4c9d7a522155c04c8a1ef4c76ea68998,1,4a579d3f0c38c12a0e22c0146f2356f4,impression
1646,2017-07-17 06:10:39,4c9d7a522155c04c8a1ef4c76ea68998,1,4a579d3f0c38c12a0e22c0146f2356f4,impression
1647,2017-07-17 06:44:39,4c9d7a522155c04c8a1ef4c76ea68998,1,4a579d3f0c38c12a0e22c0146f2356f4,click
1648,2017-07-17 03:09:29,4c9d7a522155c04c8a1ef4c76ea68998,1,4a579d3f0c38c12a0e22c0146f2356f4,impression
1649,2018-05-05 14:02:31,dfaedec84cf126e85337adcc7eb36b36,2,2a27bdf5d36c733df107a86e44370254,impression
1650,2018-05-06 02:25:20,dfaedec84cf126e85337adcc7eb36b36,2,2a27bdf5d36c733df107a86e44370254,impression
1651,2018-05-05 07:02:55,dfaedec84cf126e85337adcc7eb36b36,2,2a27bdf5d36c733df107a86e44370254,impression
1652,2017-07-15 00:08:02,6fcd50e12046b301e483777bcfbdf964,1,209fa5709fd95c3fac1edddca1d6c505,impression
1653,2017-07-14 15:20:01,6fcd50e12046b301e483777bcfbdf964,1,209fa5709fd95c3fac1edddca1d6c505,impression
1654,2018-08-07 16:18:03,340f62385fbaaf2d7947c6cb82fb0318,4,7ef3a40a669c333563b5db14510333d3,impression
1655,2018-08-08 13:19:41,340f62385fbaaf2d7947c6cb82fb0318,4,7ef3a40a669c333563b5db14510333d3,impression
1656,2018-05-13 14:53:32,cab50507a5bdc9517531cd42a782e9d6,2,154e7e31ebfa092203795c972e5804a6,impression
1657,2018-04-29 09:28:32,7e34caa1c23561bf9e6587ad489e2f6b,2,778602b15c75fe9eab7692fc81fb3ca1,impression
1658,2018-04-27 09:06:07,7e34caa1c23561bf9e6587ad489e2f6b,2,778602b15c75fe9eab7692fc81fb3ca1,impression
1659,2018-04-28 04:16:35,7e34caa1c23561bf9e6587ad489e2f6b,2,778602b15c75fe9eab7692fc81fb3ca1,impression
1660,2018-04-30 19:46:04,90ffb506f4c06b3e663f77ce344288cc,2,6d44b2c01b6843eb2e68beddf853dd82,impression
1661,2018-04-30 18:13:37,90ffb506f4c06b3e663f77ce344288cc,2,6d44b2c01b6843eb2e68beddf853dd82,impression
1662,2018-05-01 11:00:50,90ffb506f4c06b3e663f77ce344288cc,2,6d44b2c01b6843eb2e68beddf853dd82,impression
1663,2018-08-02 11:06:39,26c2f2c5d0cf37fd0b406d97df3483b1,4,a3e66bab3c2ca507ddb970a748ed740b,impression
1664,2018-08-01 08:38:52,26c2f2c5d0cf37fd0b406d97df3483b1,4,a3e66bab3c2ca507ddb970a748ed740b,impression
1665,2017-07-08 03:55:35,a4491703383709dba3dd6e7ca6f7a3dd,1,386486367c1f9d4f587a8864ccb6902b,impression
1666,2017-07-10 04:32:10,a4491703383709dba3dd6e7ca6f7a3dd,1,386486367c1f9d4f587a8864ccb6902b,impression
1667,2017-07-10 05:17:10,a4491703383709dba3dd6e7ca6f7a3dd,1,386486367c1f9d4f587a8864ccb6902b,click
1668,2018-04-24 23:30:53,76cf4cc60c7b6d6469c49e11e9b714dc,2,f889fb87b505b73de10c18b93352469f,impression
1669,2018-04-24 23:46:53,76cf4cc60c7b6d6469c49e11e9b714dc,2,f889fb87b505b73de10c18b93352469f,click
1670,2018-04-24 04:08:40,76cf4cc60c7b6d6469c49e11e9b714dc,2,f889fb87b505b73de10c18b93352469f,impression
1671,2018-04-24 17:05:51,76cf4cc60c7b6d6469c49e11e9b714dc,2,f889fb87b505b73de10c18b93352469f,impression
1672,2018-04-24 17:48:51,76cf4cc60c7b6d6469c49e11e9b714dc,2,f889fb87b505b73de10c18b93352469f,click
1673,2017-06-23 22:24:58,3a96c708f3ced94eb4cd3f43d109833b,1,386486367c1f9d4f587a8864ccb6902b,impression
1674,2017-06-23 18:16:00,3a96c708f3ced94eb4cd3f43d109833b,1,386486367c1f9d4f587a8864ccb6902b,impression
1675,2018-04-30 17:50:42,9b2831d500aaa0350abe4fd6a1279c95,2,077599a82ee54960bc4f4c941b0d1359,impression
1676,2018-05-01 04:15:28,9b2831d500aaa0350abe4fd6a1279c95,2,077599a82ee54960bc4f4c941b0d1359,impression
1677,2018-04-30 19:20:44,9b2831d500aaa0350abe4fd6a1279c95,2,077599a82ee54960bc4f4c941b0d1359,impression
1678,2018-08-13 17:14:37,1530bef7997278ae912d241906332564,4,c6336fa91fbd87c359e44f5dca5a90ed,impression
1679,2018-07-31 13:12:06,0aacde7f3bda1ae91da7289dcb1c2a5c,4,60f560fe3dd8adc165becf182ec8f834,impression
1680,2018-07-31 18:50:04,0aacde7f3bda1ae91da7289dcb1c2a5c,4,60f560fe3dd8adc165becf182ec8f834,impression
1681,2018-08-02 05:35:05,0aacde7f3bda1ae91da7289dcb1c2a5c,4,60f560fe3dd8adc165becf182ec8f834,impression
1682,2018-04-16 17:53:16,5d14ee7b654bb597bc350c7b47a4639d,2,9545d45c37449ccbc376de3a04c66e71,impression
1683,2018-04-18 08:52:10,5d14ee7b654bb597bc350c7b47a4639d,2,9545d45c37449ccbc376de3a04c66e71,impression
1684,2017-05-30 07:04:45,b2563478ebf8bdfe13eca2364484373a,1,f2f411f86bd5bd427e28e2a30771761f,impression
1685,2017-05-31 15:43:38,b2563478ebf8bdfe13eca2364484373a,1,f2f411f86bd5bd427e28e2a30771761f,impression
1686,2017-11-22 21:39:18,741183200e7b7aa48f6eb46ef620542e,3,b0fd7a18daa40299b5393b4280b55dad,impression
1687,2018-05-02 18:07:36,b366ab5d21683b071ddc914af59365cd,2,5562c7c7b08835a354f9c65cd4f1d9c3,impression
1688,2018-05-02 23:58:47,b366ab5d21683b071ddc914af59365cd,2,5562c7c7b08835a354f9c65cd4f1d9c3,impression
1689,2018-05-01 22:55:13,b366ab5d21683b071ddc914af59365cd,2,5562c7c7b08835a354f9c65cd4f1d9c3,impression
1690,2017-07-19 01:12:19,7e36f08063c47bdb9aec711348a8ec57,1,914997fa7aef743334b7c0da8580fd5e,impression
1691,2018-08-03 20:20:14,62d55590d6388864b69a25523eb7b043,4,cec09725da5ed01471d9a505e7389d37,impression
1692,2017-12-20 09:35:08,5fd24f4a9025316141d13606456247ce,6,29b18b99ca3c94cea05efa9e11465440,impression
1693,2017-12-21 20:12:26,5fd24f4a9025316141d13606456247ce,6,29b18b99ca3c94cea05efa9e11465440,impression
1694,2017-06-29 00:31:26,231bc8f59c8ade5c0851bde1dac22bcd,1,9da0bebb7f9168679e748abbfad05edd,impression
1695,2017-07-18 21:27:49,91b86366ed203a41fe684e7d245cda10,5,86c43103446290e7efacad3701cd654d,impression
1696,2017-07-18 14:40:04,91b86366ed203a41fe684e7d245cda10,5,86c43103446290e7efacad3701cd654d,impression
1697,2017-07-19 04:52:11,91b86366ed203a41fe684e7d245cda10,5,86c43103446290e7efacad3701cd654d,impression
1698,2017-11-23 09:06:42,f6255a326ff4c43107bc0f42f433be94,3,fe59a1e006df3ac42bf0ceb876d70969,impression
1699,2017-11-22 15:57:00,f6255a326ff4c43107bc0f42f433be94,3,fe59a1e006df3ac42bf0ceb876d70969,impression
1700,2018-08-11 00:32:43,b731d46305114dc0c12e1bde8dd93ef0,4,054515fd15bc1a2029f10de97ffa9120,impression
1701,2017-12-19 14:35:58,1837c1fae016f1f0aedaae13fe6c24e5,6,d696750e550fd0f733979dd7e5dff921,impression
1702,2017-12-20 20:37:16,1837c1fae016f1f0aedaae13fe6c24e5,6,d696750e550fd0f733979dd7e5dff921,impression
1703,2017-11-03 04:08:29,ec926d74ab971660d5584693e3c317dc,3,7b85e3deef35afd6ebed5461ee8f0641,impression
1704,2017-11-02 09:36:16,ec926d74ab971660d5584693e3c317dc,3,7b85e3deef35afd6ebed5461ee8f0641,impression
1705,2017-11-01 15:15:21,ec926d74ab971660d5584693e3c317dc,3,7b85e3deef35afd6ebed5461ee8f0641,impression
1706,2017-11-15 19:11:40,31329ee430dd72f8e82f49a71e198a12,3,1f975d7b550d3ba8161a3c77a3d800a4,impression
1707,2017-11-15 04:18:38,31329ee430dd72f8e82f49a71e198a12,3,1f975d7b550d3ba8161a3c77a3d800a4,impression
1708,2017-11-14 17:50:31,31329ee430dd72f8e82f49a71e198a12,3,1f975d7b550d3ba8161a3c77a3d800a4,impression
1709,2018-07-29 21:39:15,ce3548e3605bceada1732880742e9478,4,2ab3eebb03e660d44470d936c0f20bb6,impression
1710,2018-07-29 22:05:15,ce3548e3605bceada1732880742e9478,4,2ab3eebb03e660d44470d936c0f20bb6,click
1711,2018-07-31 00:54:40,ce3548e3605bceada1732880742e9478,4,2ab3eebb03e660d44470d936c0f20bb6,impression
1712,2017-12-19 02:25:54,da24ff7539bfd80350751ae2d27248ce,6,4aa6014eceb682077f9dc4bffebc05b0,impression
1713,2017-12-17 05:04:42,da24ff7539bfd80350751ae2d27248ce,6,4aa6014eceb682077f9dc4bffebc05b0,impression
1714,2017-11-16 05:52:14,5564825770d4d089d6069d16c51c82c1,3,d2e8130fbec52f5dac0571ea1993f28a,impression
1715,2017-11-14 18:30:09,5564825770d4d089d6069d16c51c82c1,3,d2e8130fbec52f5dac0571ea1993f28a,impression
1716,2017-11-14 07:09:13,5564825770d4d089d6069d16c51c82c1,3,d2e8130fbec52f5dac0571ea1993f28a,impression
1717,2017-07-20 09:36:47,d785ff41dc10ee852af81c180765473f,5,ac9fba4745c7352cc4038631be412f70,impression
1718,2017-07-18 14:57:22,d785ff41dc10ee852af81c180765473f,5,ac9fba4745c7352cc4038631be412f70,impression
1719,2017-11-27 02:10:37,77ffd877f9f0bd0d7a50fe72a7021d3a,3,d1c427060a0f73f6b889a5c7c61f2ac4,impression
1720,2017-11-25 20:40:51,77ffd877f9f0bd0d7a50fe72a7021d3a,3,d1c427060a0f73f6b889a5c7c61f2ac4,impression
1721,2017-11-26 17:46:28,77ffd877f9f0bd0d7a50fe72a7021d3a,3,d1c427060a0f73f6b889a5c7c61f2ac4,impression
1722,2017-11-29 10:27:52,06ac67aef7797f7d7bca9a777136b752,6,2f5e485bacfeb554bec55cd497c9bc51,impression
1723,2017-11-29 11:23:48,06ac67aef7797f7d7bca9a777136b752,6,2f5e485bacfeb554bec55cd497c9bc51,impression
1724,2017-11-28 02:51:56,06ac67aef7797f7d7bca9a777136b752,6,2f5e485bacfeb554bec55cd497c9bc51,impression
1725,2017-11-28 03:29:56,06ac67aef7797f7d7bca9a777136b752,6,2f5e485bacfeb554bec55cd497c9bc51,click
1726,2017-07-09 14:13:30,8b160faff469868625c7c82cbd310636,1,7e50b75774c90a76cd3fa12f33de892e,impression
1727,2018-04-25 03:56:54,b40a502883cfbd1065c35f9f72b2a3e5,2,715c4b03fc180db258f11f6808749674,impression
1728,2018-04-24 11:26:18,b40a502883cfbd1065c35f9f72b2a3e5,2,715c4b03fc180db258f11f6808749674,impression
1729,2018-04-24 11:36:18,b40a502883cfbd1065c35f9f72b2a3e5,2,715c4b03fc180db258f11f6808749674,click
1730,2017-06-13 22:14:34,55ca723a8e39c21ab90c53e971eb95cf,1,a1a3ba5db44e0714148c89186c04c01d,impression
1731,2017-11-25 13:30:43,cbf9e57f590e40cb46b344e92b3ff6cc,3,a62ff4d8c01bf520bd8ed7637dbb2042,impression
1732,2017-06-25 10:06:40,74ecadd7be5375700695ed0b0c5dfd1c,1,c6ea63369936552872ae890c82175b4b,impression
1733,2017-06-26 10:49:09,74ecadd7be5375700695ed0b0c5dfd1c,1,c6ea63369936552872ae890c82175b4b,impression
1734,2017-06-06 00:42:53,ae03d9bc60ea9a4254380f51832185de,1,99a4788cb24856965c36a24e339b6058,impression
1735,2017-11-21 20:41:19,cbb8672239d6aa5041fec7db9be70971,3,d982791b03ad95faaa03fc746ad04672,impression
1736,2017-11-22 01:11:13,cbb8672239d6aa5041fec7db9be70971,3,d982791b03ad95faaa03fc746ad04672,impression
1737,2017-11-20 21:15:54,cbb8672239d6aa5041fec7db9be70971,3,d982791b03ad95faaa03fc746ad04672,impression
1738,2018-05-07 14:34:55,f4876c612a0aae8ca7fd40f061df9796,2,7fa4c60dbf8adabb4797ac6719fbdbff,impression
1739,2018-05-06 10:45:18,f4876c612a0aae8ca7fd40f061df9796,2,7fa4c60dbf8adabb4797ac6719fbdbff,impression
1740,2018-05-06 10:47:18,f4876c612a0aae8ca7fd40f061df9796,2,7fa4c60dbf8adabb4797ac6719fbdbff,click
1741,2018-05-08 00:51:26,f4876c612a0aae8ca7fd40f061df9796,2,7fa4c60dbf8adabb4797ac6719fbdbff,impression
1742,2018-07-30 22:45:24,98ee363e6072583fdc54881c8bb7f67e,4,6dae4e6bc334685708571a48aa41d437,impression
